X,Y,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,OWNER,BEDS,TRAUMA,HELIPAD
-96.71580997899996,43.82858453600005,4057022,AVERA DELLS AREA HOSPITAL,909 NORTH IOWA AVENUE,DELL RAPIDS,SD,57022,(605) 428-5431,CRITICAL ACCESS,OPEN,23,MINNEHAHA,46099,USA,43.8285845360001,-96.715809979,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.avera.org/,NON-PROFIT,23,TRH,Y
-96.62717350499996,45.22245805800002,357252,MILBANK AREA HOSPITAL / AVERA HEALTH,901 EAST VIRGIL AVENUE,MILBANK,SD,57252,(605) 432-4538,CRITICAL ACCESS,OPEN,25,GRANT,46051,USA,45.222458058,-96.627173505,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.averamilbank.org,NON-PROFIT,25,TRH,N
-72.80122911299998,41.549391773000025,1406450,MIDSTATE MEDICAL CENTER,435 LEWIS AVE,MERIDEN,CT,6450,(203) 694-8200,GENERAL ACUTE CARE,OPEN,156,NEW HAVEN,09009,USA,41.549391773,-72.801229113,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,http://www.midstatemedical.org,NON-PROFIT,156,NOT AVAILABLE,Y
-112.04204647200001,33.45494414700005,8385006,ST LUKES BEHAVIORAL HOSPITAL,1800 E VAN BUREN STREET,PHOENIX,AZ,85006,NOT AVAILABLE,PSYCHIATRIC,OPEN,124,MARICOPA,04013,USA,33.454944147,-112.04204647200001,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.azdhs.gov/als/databases/,http://www.iasishealthcare.com,PROPRIETARY,124,NOT AVAILABLE,Y
-72.96120653299994,41.28184028200006,3106516,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,(203) 932-5711,MILITARY,OPEN,-999,NEW HAVEN,09009,USA,41.2818402820001,-72.96120653299991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,http://www.connecticut.va.gov/,GOVERNMENT - FEDERAL,-999,NOT AVAILABLE,N
-72.93551292699993,41.676342863000045,2406010,BRISTOL HOSPITAL,BREWSTER RD,BRISTOL,CT,6010,(860) 585-3000,GENERAL ACUTE CARE,OPEN,134,HARTFORD,09003,USA,41.6763428630001,-72.9355129269999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,http://www.bristolhospital.org,NON-PROFIT,134,NOT AVAILABLE,Y
-72.79058451599997,41.73076488300007,2906032,JOHN DEMPSEY HOSPITAL,263 FARMINGTON AVE,FARMINGTON,CT,6032,(860) 679-1145,GENERAL ACUTE CARE,OPEN,137,HARTFORD,09003,USA,41.7307648830001,-72.79058451600001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,http://www.uchc.edu,GOVERNMENT - STATE,137,NOT AVAILABLE,Y
-72.68180009499997,41.75366780500007,3306106,CONNECTICUT CHILDRENS MEDICAL CENTER,282 WASHINGTON STREET,HARTFORD,CT,6106,(860) 545-9000,CHILDREN,OPEN,187,HARTFORD,09003,USA,41.7536678050001,-72.681800095,622110,"CHILDREN'S HOSPITALS, GENERAL",https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,http://www.ccmckids.org,NON-PROFIT,187,LEVEL 1 PEDIATRIC,Y
-73.40955764299997,41.581713011000026,1206776,NEW MILFORD HOSPITAL,21 ELM ST,NEW MILFORD,CT,6776,(860) 355-2611,GENERAL ACUTE CARE,OPEN,85,LITCHFIELD,09005,USA,41.581713011,-73.409557643,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,http://www.newmilfordhospital.org,NON-PROFIT,85,NOT AVAILABLE,N
-86.50188212999996,39.76191216300004,5546122,HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,DANVILLE,IN,46122,(317) 745-4451,GENERAL ACUTE CARE,OPEN,160,HENDRICKS,18063,USA,39.761912163000005,-86.50188213,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,http://www.hendrickshospital.org,GOVERNMENT - LOCAL,160,NOT AVAILABLE,Y
-86.340446634,39.780504393000044,7546123,INDIANA UNIVERSITY HEALTH WEST HOSPITAL,1111 N RONALD REAGAN PKWY,AVON,IN,46123,(317) 217-3000,GENERAL ACUTE CARE,OPEN,127,HENDRICKS,18063,USA,39.7805043930001,-86.340446634,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,http://www.iuhealth.org,NON-PROFIT,127,NOT AVAILABLE,Y
-86.471911187,30.39412198600007,32832541,REHABILITATION INSTITUTE OF NORTHWEST FLORIDA,996 AIRPORT RD,DESTIN,FL,32541,(850) 862-1111,GENERAL ACUTE CARE,OPEN,237,OKALOOSA,12091,USA,30.394121986000094,-86.471911187,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://fwbmc.com/,PROPRIETARY,237,NOT AVAILABLE,Y
-86.49547731999996,30.53358909800005,40632578,TWIN CITIES HOSPITAL,2190 HWY 85 N,NICEVILLE,FL,32578,(850) 678-4131,GENERAL ACUTE CARE,OPEN,65,OKALOOSA,12091,USA,30.533589098000107,-86.49547732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.tchealthcare.com,PROPRIETARY,65,NOT AVAILABLE,Y
-85.54286153899994,30.76549206900005,28732428,NORTHWEST FLORIDA COMMUNITY HOSPITAL,1360 BRICKYARD RD,CHIPLEY,FL,32428,(850) 638-1610,GENERAL ACUTE CARE,OPEN,59,WASHINGTON,12133,USA,30.7654920690001,-85.54286153899992,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.nfch.org,PROPRIETARY,59,NOT AVAILABLE,Y
-82.63275611699999,30.19313356800005,35632055,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,368 NE FRANKLIN ST,LAKE CITY,FL,32055,(386) 292-8120,GENERAL ACUTE CARE,OPEN,99,COLUMBIA,12023,USA,30.193133568000107,-82.632756117,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.northflorida.va.gov/,GOVERNMENT - DISTRICT/AUTHORITY,99,NOT AVAILABLE,Y
-87.15126922499996,30.94984954300003,19032565,JAY HOSPITAL,14114 ALABAMA ST,JAY,FL,32565,(850) 675-8000,GENERAL ACUTE CARE,OPEN,49,SANTA ROSA,12113,USA,30.949849543000003,-87.151269225,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.bhcpns.org/jayhospital/,NON-PROFIT,49,NOT AVAILABLE,Y
-83.41149705799995,30.470514089000048,23032340,MADISON COUNTY MEMORIAL HOSPITAL,309 NE MARION ST,MADISON,FL,32340,(850) 973-2271,GENERAL ACUTE CARE,OPEN,25,MADISON,12079,USA,30.4705140890001,-83.411497058,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.mcmh.us/,NON-PROFIT,25,NOT AVAILABLE,Y
-110.83808282399995,32.23124120400007,3185710,"CHG HOSPITAL TUCSON, LLC",7220 EAST ROSEWOOD DR,TUCSON,AZ,85710,(520) 546-4600,LONG TERM CARE,OPEN,54,PIMA,04019,USA,32.2312412040001,-110.838082824,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.azdhs.gov/als/databases/,http://www.chghospitals.com,PROPRIETARY,54,NOT AVAILABLE,N
-81.58236884499998,30.25337778200004,39532216,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,32216,(904) 296-3700,GENERAL ACUTE CARE,OPEN,309,DUVAL,12031,USA,30.253377781999998,-81.582368845,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.jaxhealth.com,NON-PROFIT,309,NOT AVAILABLE,Y
-84.54866985699994,30.568883241000037,5732353,CAPITAL REGIONAL MEDICAL CENTER - GADSDEN MEMORIAL CAMPUS,23186 BLUE STAR HWY,QUINCY,FL,32353,(850) 325-5015,GENERAL ACUTE CARE,OPEN,266,GADSDEN,12039,USA,30.568883240999998,-84.54866985699991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://capitalregionalmedicalcenter.com/about/newsroom/detail.dot?id=dedbce62-4040-44a6-8373-3d5b5313550f,PROPRIETARY,266,NOT AVAILABLE,Y
-85.64778936,30.159712795000075,34532401,SELECT SPECIALTY HOSPITAL - PANAMA CITY,615 N BONITA AVE,PANAMA CITY,FL,32401,(850) 767-3180,LONG TERM CARE,OPEN,30,BAY,12005,USA,30.1597127950001,-85.64778936,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.selectspecialtyhospitals.com/company/locations/panamacity.aspx,PROPRIETARY,30,NOT AVAILABLE,Y
-103.480089406,43.41720812600005,7557747,FALL RIVER HOSPITAL,1201 HIGHWAY 71 SOUTH,HOT SPRINGS,SD,57747,(605) 745-8910,CRITICAL ACCESS,OPEN,25,FALL RIVER,46047,USA,43.417208126000006,-103.480089406,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.frhssd.org/,NON-PROFIT,25,TRH,Y
-119.772152136,39.170780987000064,289703,CARSON TAHOE CONTINUING CARE HOSPITAL,775 FLEISCHMANN WAY,CARSON CITY,NV,89703,(775) 445-7795,LONG TERM CARE,OPEN,29,CARSON CITY,32510,USA,39.1707809870001,-119.772152136,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://www.carsontahoe.com/ltach,PROPRIETARY,29,NOT AVAILABLE,Y
-98.01064062499997,40.871234339000075,1068818,MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,NE,68818,(402) 694-3171,CRITICAL ACCESS,OPEN,14,HAMILTON,31081,USA,40.87123433900009,-98.010640625,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.memorialcommunityhealth.org/,NON-PROFIT,14,NOT AVAILABLE,Y
-99.36492830499996,40.10499219100006,8768920,HARLAN COUNTY HEALTH SYSTEM,717 NORTH BROWN ST,ALMA,NE,68920,(308) 928-2151,CRITICAL ACCESS,OPEN,19,HARLAN,31083,USA,40.1049921910001,-99.364928305,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.harlancountyhealth.com,GOVERNMENT - LOCAL,19,NOT AVAILABLE,Y
-78.42783855,42.08993262300004,714760,OLEAN GENERAL HOSPITAL,515 MAIN ST,OLEAN,NY,14760,(716) 375-6171,GENERAL ACUTE CARE,OPEN,186,CATTARAUGUS,36009,USA,42.089932623,-78.42783855,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.ogh.org,NON-PROFIT,186,NOT AVAILABLE,Y
-75.42685754199994,41.57434190600002,25618472,SCI-WAYMART FORENSIC TREATMENT CENTER,PO BOX 256,WAYMART,PA,18472,(570) 488-5811,PSYCHIATRIC,CLOSED,90,WAYNE,42127,USA,41.574341906,-75.42685754199991,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=909,http://www.portal.state.pa.us/portal/server.pt/community/hide_waymart/11432,GOVERNMENT - STATE,90,NOT AVAILABLE,N
-76.44814892799997,41.784052342000045,23918848,GUTHRIE TOWANDA MEMORIAL HOSPITAL,91 HOSPITAL DRIVE,TOWANDA,PA,18848,(570) 297-9216,GENERAL ACUTE CARE,OPEN,77,BRADFORD,42015,USA,41.7840523420001,-76.448148928,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,https://www.guthrie.org/location/guthrie-towanda-memorial-hospital,NON-PROFIT,77,NOT AVAILABLE,Y
-75.14610109599994,40.305901791000046,18518901,DOYLESTOWN HOSPITAL,595 WEST STATE STREET,DOYLESTOWN,PA,18901,(215) 345-2200,GENERAL ACUTE CARE,OPEN,238,BUCKS,42017,USA,40.305901791000096,-75.14610109599991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.dh.org,NON-PROFIT,238,NOT AVAILABLE,Y
-75.92538936299998,40.338004281000046,15319601,HAVEN BEHAVIORAL HEALTH OF EASTERN PENNSYLVANIA,145 NORTH 6TH STREET,READING,PA,19601,(610) 406-4340,PSYCHIATRIC,OPEN,28,BERKS,42011,USA,40.338004281000096,-75.92538936300001,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.havenbehavioralhospital.com,PROPRIETARY,28,NOT AVAILABLE,N
-97.59215339699993,40.88257179500004,2068467,YORK GENERAL HOSPITAL,2222 NORTH LINCOLN AVE,YORK,NE,68467,(402) 362-6671,CRITICAL ACCESS,OPEN,25,YORK,31185,USA,40.882571795,-97.59215339699993,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.yorkgeneral.org,NON-PROFIT,25,NOT AVAILABLE,Y
-75.924715,40.288547002000016,24619607,HEALTHSOUTH READING REHABILITATION HOSPITAL,1623 MORGANTOWN ROAD,READING,PA,19607,(610) 796-6201,REHABILITATION,OPEN,60,BERKS,42011,USA,40.288547002,-75.9247149999999,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.healthsouthreading.com,PROPRIETARY,60,NOT AVAILABLE,N
-78.38843299999998,40.338928,10416673,NASON HOSPITAL,105 NASON DRIVE,ROARING SPRING,PA,16673,(814) 224-6200,GENERAL ACUTE CARE,OPEN,45,BLAIR,42013,USA,40.3389280000001,-78.38843299999998,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.nasonhospital.org,NON-PROFIT,45,NOT AVAILABLE,Y
-76.98319099899999,39.808793001000005,7017331,HANOVER HOSPITAL,300 HIGHLAND AVENUE,HANOVER,PA,17331,(717) 316-2154,GENERAL ACUTE CARE,OPEN,106,YORK,42133,USA,39.808793001,-76.983190999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.hanoverhospital.org,NON-PROFIT,106,NOT AVAILABLE,Y
-100.53816640499996,42.87939011800007,7769201,CHERRY COUNTY HOSPITAL,510 NORTH GREEN ST,VALENTINE,NE,69201,(402) 376-2525,CRITICAL ACCESS,OPEN,25,CHERRY,31031,USA,42.8793901180001,-100.538166405,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,NOT AVAILABLE,GOVERNMENT - LOCAL,25,LEVEL 4,Y
-79.56201600099996,40.80884400100008,17716201,ACMH HOSPITAL,ONE NOLTE DRIVE,KITTANNING,PA,16201,(724) 543-8500,GENERAL ACUTE CARE,OPEN,155,ARMSTRONG,42005,USA,40.8088440010001,-79.562016001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.acmh.org,NON-PROFIT,155,NOT AVAILABLE,Y
-79.91919944499993,40.442686591000026,2315217,"CHILDREN'S INSTITUTE OF PITTSBURGH, THE",6301 NORTHUMBERLAND STREET,PITTSBURGH,PA,15217,(412) 420-2400,CHILDREN,OPEN,72,ALLEGHENY,42003,USA,40.442686591,-79.9191994449999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.amazingkids.org,NON-PROFIT,72,NOT AVAILABLE,N
-79.74574999899994,40.424853001000024,16415146,LIFECARE HOSPITALS OF PITTSBURGH - MONROEVILLE,2380 MCGINLEY ROAD,MONROEVILLE,PA,15146,(412) 856-2400,LONG TERM CARE,CLOSED,87,ALLEGHENY,42003,USA,40.424853001,-79.74574999899991,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.lifecare-hospitals.com/hospital.php?id=8,PROPRIETARY,87,NOT AVAILABLE,N
-79.93737166199999,40.46423361400007,18415224,CHILDRENS HOME OF PITTSBURGH,5324 PENN AVENUE,PITTSBURGH,PA,15224,(412) 441-4884,CHILDREN,OPEN,28,ALLEGHENY,42003,USA,40.4642336140001,-79.937371662,622310,"CHILDREN'S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.childrenshomepgh.org,NON-PROFIT,28,NOT AVAILABLE,N
-80.01399299899997,40.57339300100005,20415237,UPMC PASSAVANT,9100 BABCOCK BOULEVARD,PITTSBURGH,PA,15237,(412) 748-6800,GENERAL ACUTE CARE,OPEN,412,ALLEGHENY,42003,USA,40.5733930010001,-80.013992999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.upmc.edu/passavant,NON-PROFIT,412,NOT AVAILABLE,Y
-79.73675134899997,40.61828481800006,25515065,ALLEGHENY VALLEY HOSPITAL,1301 CARLISLE STREET,NATRONA HEIGHTS,PA,15065,(724) 224-5100,GENERAL ACUTE CARE,OPEN,228,ALLEGHENY,42003,USA,40.6182848180001,-79.736751349,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.wpahs.org/locations/allegheny-valley-hospital,NON-PROFIT,228,NOT AVAILABLE,Y
-79.67973000099992,41.63362,13716354,TITUSVILLE AREA HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354,(814) 827-1851,GENERAL ACUTE CARE,OPEN,72,CRAWFORD,42039,USA,41.6336200000001,-79.67973000099991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.titusvillehospital.org,NON-PROFIT,72,NOT AVAILABLE,N
-76.45227300099998,41.009512,3117815,GEISINGER-BLOOMSBURG HOSPITAL,549 FAIR STREET,BLOOMSBURG,PA,17815,(570) 387-2100,GENERAL ACUTE CARE,OPEN,72,COLUMBIA,42037,USA,41.009512,-76.45227300100001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.bloomhealth.net,NON-PROFIT,72,NOT AVAILABLE,Y
-97.83784807499997,42.04735131500007,7468781,TILDEN COMMUNITY HOSPITAL,308 WEST 2ND,TILDEN,NE,68781,(402) 368-5343,CRITICAL ACCESS,CLOSED,12,ANTELOPE,31003,USA,42.0473513150001,-97.837848075,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.tildenhospital.org,GOVERNMENT - LOCAL,12,NOT AVAILABLE,N
-75.13462803,39.981699343000045,8519122,KENSINGTON HOSPITAL,136 WEST DIAMOND STREET,PHILADELPHIA,PA,19122,(215) 291-6001,GENERAL ACUTE CARE,OPEN,45,PHILADELPHIA,42101,USA,39.9816993430001,-75.13462803,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,NOT AVAILABLE,NON-PROFIT,45,NOT AVAILABLE,N
-118.76620523099994,39.47655812600002,5289406,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,(775) 423-3151,GENERAL ACUTE CARE,OPEN,40,CHURCHILL,32001,USA,39.476558126,-118.766205231,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://www.bannerhealth.com/Locations/Nevada/Banner+Churchill+ Community+Hospital,NON-PROFIT,40,NOT AVAILABLE,Y
-75.214646,40.00012500100007,11419131,BELMONT CENTER FOR COMPREHENSIVE TREATMENT,4200 MONUMENT ROAD,PHILADELPHIA,PA,19131,(215) 877-2000,PSYCHIATRIC,OPEN,147,PHILADELPHIA,42101,USA,40.0001250010001,-75.214646,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.einstein.edu/locations/belmont-behavioral-health/,NON-PROFIT,147,NOT AVAILABLE,N
-75.15124258299994,40.006878889000056,21619140,SHRINERS HOSPITALS FOR CHILDREN-PHILADELPHIA,3551 NORTH BROAD STREET,PHILADELPHIA,PA,19140,(215) 430-4000,CHILDREN,OPEN,53,PHILADELPHIA,42101,USA,40.0068788890001,-75.15124258299991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.shrinershospitalsforchildren.org/Hospitals/Locations/Phila,NON-PROFIT,53,NOT AVAILABLE,Y
-119.71901753099995,38.91948387100006,5189410,CARSON VALLEY MEDICAL CENTER,1107 HIGHWAY 395,GARDNERVILLE,NV,89410,(775) 782-1500,GENERAL ACUTE CARE,OPEN,23,DOUGLAS,32005,USA,38.9194838710001,-119.719017531,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://www.carsonvalleymedicalcenter.com,NON-PROFIT,23,NOT AVAILABLE,Y
-117.72718725799996,40.97132503900007,5489445,HUMBOLDT GENERAL HOSPITAL,118 EAST HASKELL STREET,WINNEMUCCA,NV,89445,(775) 623-5222,GENERAL ACUTE CARE,OPEN,52,HUMBOLDT,32013,USA,40.9713250390001,-117.72718725799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://www.hghospital.ws,GOVERNMENT - DISTRICT/AUTHORITY,52,NOT AVAILABLE,Y
-97.28165026799995,40.65345623800003,5468359,WARREN MEMORIAL HOSPITAL,905 SECOND ST,FRIEND,NE,68359,(402) 947-2541,CRITICAL ACCESS,OPEN,19,SALINE,31151,USA,40.653456238000004,-97.28165026799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,http://www.warrenmemorialhospital.org,GOVERNMENT - LOCAL,19,NOT AVAILABLE,Y
-116.02508969099995,36.21451046500004,4389048,DESERT VIEW REGIONAL MEDICAL CENTER,360 SOUTH LOLA LANE,PAHRUMP,NV,89048,(775) 751-7500,GENERAL ACUTE CARE,OPEN,25,NYE,32023,USA,36.214510465,-116.025089691,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://www.desertviewhospital.com,PROPRIETARY,25,NOT AVAILABLE,Y
-118.482110984,40.17598617100002,5389419,PERSHING GENERAL HOSPITAL,855 SIXTH STREET,LOVELOCK,NV,89419,(775) 273-2621,GENERAL ACUTE CARE,OPEN,38,PERSHING,32027,USA,40.175986171,-118.482110984,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/Reg/HealthFacilities/Community_Resources/,http://www.pershinghospital.org,GOVERNMENT - DISTRICT/AUTHORITY,38,NOT AVAILABLE,Y
-75.87275599899993,41.832527,9918801,MONTROSE GENERAL HOSPITAL,25 GROW AVENUE,MONTROSE,PA,18801,(717) 278-3801,GENERAL ACUTE CARE,CLOSED,21,SUSQUEHANNA,42115,USA,41.832527,-75.8727559989999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=909,endlesscare.org,NON-PROFIT,21,NOT AVAILABLE,N
-76.00412399899994,41.195040001000045,10518634,SPECIAL CARE HOSPITAL,128 WEST WASHINGTON STREET,NANTICOKE,PA,18634,(570) 735-5000,LONG TERM CARE,CLOSED,67,LUZERNE,42079,USA,41.1950400010001,-76.00412399899992,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=909,http://www.specialcarehospital.net,PROPRIETARY,67,NOT AVAILABLE,N
-75.61346589399994,40.64877507200004,2718069,KIDSPEACE ORCHARD HILLS CAMPUS,5300 KIDSPEACE DRIVE,OREFIELD,PA,18069,(610) 799-8800,PSYCHIATRIC,OPEN,80,LEHIGH,42077,USA,40.648775072,-75.61346589399992,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.kidspeace.org,NON-PROFIT,80,NOT AVAILABLE,N
-90.48652730899994,38.63734303900002,12563017,MERCY CONTINUING CARE HOSPITAL,13190 SOUTH OUTER 40 ROAD,CHESTERFIELD,MO,63017,(314) 392-6380,GENERAL ACUTE CARE,CLOSED,54,ST. LOUIS,29189,USA,38.637343039,-90.4865273089999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://gis.dhss.mo.gov/Website/AGS_healthFacility/healthFacility.html,http://www.dubuis.org/mercycontinuingcarehospital,NON-PROFIT,54,NOT AVAILABLE,N
-76.39712392099993,40.31731186400003,22217042,LEBANON VETERANS AFFAIRS MEDICAL CENTER,1700 SOUTH LINCOLN AVENUE,LEBANON,PA,17042,(717) 272-6621,MILITARY,OPEN,213,LEBANON,42075,USA,40.317311864000004,-76.3971239209999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,http://www.lebanon.va.gov,GOVERNMENT - FEDERAL,213,NOT AVAILABLE,N
